date,url,duration,resolution,video_itag,video_contentlength,video_bitrate,audio_itag,audio_contentlength,audio_bitrate
2024-07-19,https://www.youtube.com/watch?v=o4wMHU_QpE8,462699,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,96497542/44594837/50570905/28561210/23545401/28964533/15267902/15337773/15549647/10111844/10974278/9630857/5537487/6581770/5310136/3340533/4870155/3771035,4489125/2370118/2514931/1090198/1244913/1075398/542590/649383/571837/335636/380508/292695/165821/203906/133044/92270/97805/83789,140/140/249/249/250/250/251/251,7490215/7490215/2880640/2898529/3457819/3516479/6236416/6336633,130754/130748/51800/52242/67817/67927/134514/134809
2024-07-19,https://www.youtube.com/watch?v=PDJ3VceJrz0,453166,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,172904930/77049549/91209830/47977807/42060895/25142231/20180561/14118501/9417400/7851418/3697687/3507801,3378524/1438742/1826477/920964/834568/485649/423118/289095/213015/157490/95781/72653,140/140/249/249/250/250/251/251,7335760/7335760/2862263/2883103/3565244/3587901/6187299/6228404,130430/130430/52366/52612/65663/65992/113382/113875
2024-07-19,https://www.youtube.com/watch?v=w-BQhwYJ_aI,491299,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,121889656/69786104/71799293/32348870/36868381/39810448/17536720/21983873/21331845/11710659/15386644/12211957/6339480/8686231/5930247/3862327/5023059/3653529,4436077/2507949/2430251/1242324/1442934/1168642/681553/701906/632469/443984/413309/362628/220356/225528/183864/106991/97221/87709,140/140/249/249/250/250/251/251,7952827/7952827/3000661/3029012/3603870/3743187/6344136/6581176,130529/130588/51690/52431/63439/65940/118435/119815
2024-07-19,https://www.youtube.com/watch?v=TRiIb-ZmuQU,561033,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,168231406/84581477/90917845/54936997/44322838/28226829/21434194/15977677/10289296/9271345/4310077/4115256,3233027/1350036/1710339/842674/819024/459104/389463/253751/186938/153251/76499/68599,140/140/249/249/250/250/251/251,9081323/9081323/3523076/3552932/4428571/4465921/7672066/7738218,130712/130720/52299/52552/69200/73335/117509/124377
2024-07-19,https://www.youtube.com/watch?v=8XK5IETIavg,153433,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,49579352/23741423/26686668/14893749/13013546/7721841/6078583/4582783/3076905/2607732/1343606/1177063,3262626/1294274/1731690/841222/908108/444888/468505/258267/251081/150280/93621/75215,140/140/249/249/250/250/251/251,2485077/2485077/959308/968411/1217428/1230206/2110518/2131915,130325/130329/51140/51457/65539/67771/113159/115521
2024-07-19,https://www.youtube.com/watch?v=MVBvpNyICqM,474200,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,191869786/82505597/101917070/48450560/47190331/25120481/22072996/14931606/12099303/7673613/4850162/3626562,3667154/1462571/1915088/886298/925652/451460/453114/282931/246260/146136/107034/70238,140/140/249/249/250/250/251/251,7676213/7676213/2998892/3017459/3757994/3783888/6528700/6573275,130687/130686/52597/52742/66518/67483/114054/115255
2024-07-19,https://www.youtube.com/watch?v=uKcalvIlcsc,495467,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,140324937/75036836/71952171/48991250/32638076/23932656/15542613/14668644/8105835/7355278/3710708/3370995,2436002/1293700/1263273/838596/629514/446652/299170/278122/158908/142490/72256/61109,140/140/249/249/250/250/251/251,8020045/8020045/3114936/3143228/3939855/3975634/6821109/6884500,130599/130591/52514/52591/65954/66841/113584/114715
2024-07-19,https://www.youtube.com/watch?v=Dkn5rmejgco,398966,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,112075876/52082299/57086441/36962469/25254273/16800401/11847750/9824003/6265654/5238160/2881674/2494635,2468527/1207744/1303641/826489/577419/387751/275754/228120/147634/126842/67956/58594,140/140/249/249/250/250/251/251,6458602/6458602/2520023/2539564/3167452/3193863/5493611/5540630,130372/130372/52359/52669/66983/68185/114666/116381
2024-07-19,https://www.youtube.com/watch?v=YSyVhYOWCTI,475799,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,59631995/60961923/43834886/13701691/35551990/23658193/9327413/18188892/11704921/5687797/10805203/7496756/3005158/4495211/3836045/1420657/3713392/2250037,1354885/1452180/993083/362869/850610/556374/234534/431330/289456/152898/258722/188338/87545/123200/101849/40313/90536/59732,140/140/249/249/250/250/251/251,7702124/7702124/2825861/2890926/3581609/3738977/6317259/6614069,130718/130636/50197/51304/66064/66297/114462/117056
2024-07-19,https://www.youtube.com/watch?v=trHYRV6L_Fg,487361,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,139431655/64190001/75022537/42931439/34796824/20303482/13715673/11902713/7204899/6070953/3224110/3096185,2933276/1162760/1565331/837539/752809/434000/303816/252750/152187/147019/72055/64750,140/140/249/249/250/250/251/251,7889248/7889248/3088932/3112304/3891318/3918057/6754137/6801289,130561/130611/52464/52625/66488/66986/114563/115801
2024-07-19,https://www.youtube.com/watch?v=v6oANfBLkAs,475466,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,122835523/66148756/39217427/39806121/22535076/22165551/14124098/16494977/7527929/7544803/3646278/3975966,4338402/2630824/1193776/1939685/814125/1015240/544432/574666/245365/246469/111277/112672,140/140/249/249/250/250/251/251,7696866/7696866/2927217/2933102/3581563/3699935/6365291/6565713,130704/130704/51819/51800/65583/66857/130739/130741
2024-07-19,https://www.youtube.com/watch?v=rhqrJaiYGwU,516849,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,135812249/69856996/73141236/46429433/34085842/20951691/14467449/12689682/7602029/6468924/3481420/3310986,3285818/1579100/1936269/1205733/1013165/658386/351526/427172/189381/252527/89492/122050,140/140/249/249/250/250/251/251,8366506/8366506/3262713/3287249/4072413/4102576/7072324/7126967,130487/130487/52380/52498/66333/66540/113802/114229
2024-07-19,https://www.youtube.com/watch?v=WLPT802ROrI,134384,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,38571035/17508959/20465320/11666416/9535730/5434954/3751458/3172227/1967949/1600465/884975/817184,2488513/1109950/1322736/747644/642976/368965/252588/217154/136408/111064/60092/53722,140/140/249/249/250/250/251/251,2176544/2176544/846045/855140/1060563/1070458/1839641/1856859,130366/130425/52088/52527/65451/66424/112659/114275
2024-07-19,https://www.youtube.com/watch?v=fu8LMv8p_Sk,82649,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,23988272/11102431/13398528/7014247/7156940/4044326/3981193/2522124/2000944/1565124/935996/850531,4150687/1562802/2219342/995902/1152567/594281/665556/356827/291585/231449/130122/124761,140/140/249/249/250/250/251/251,1338932/1338932/524222/528834/689174/690619/1335046/1336935,130337/130339/57640/58031/77248/77268/150121/150148
2024-07-19,https://www.youtube.com/watch?v=3iomUJ8QiUc,188604,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,49520768/24906813/26613390/16711127/12235000/7506223/5241877/4547336/2770408/2316495/1277282/1180393,2465672/1140969/1352007/797213/647469/363968/257270/224121/138720/120327/66060/57369,140/140/249/249/250/250/251/251,3053962/3053962/1190580/1200433/1496030/1509404/2595743/2618360,130263/130282/51884/52311/65670/66359/113872/114997
2024-07-19,https://www.youtube.com/watch?v=kscCwpKx4hY,426425,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,53274722/53708471/39197305/12462660/31638801/21539748/8531245/18882012/10944943/5334490/11568731/7015934/2802075/4852000/3528427/1313652/3407865/2037855,1198327/1324957/980845/306727/796726/559118/217036/523444/300933/142068/325820/196803/78390/154999/105289/37160/104591/57647,140/140/249/249/250/250/251/251,6902814/6902814/2636332/2662906/3220049/3367474/5605753/5858488,130613/130594/51377/51632/62962/65362/108986/113097
2024-07-19,https://www.youtube.com/watch?v=mrkkii0tUP8,230866,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,55858198/28216830/27882446/20337289/13524694/8937000/6688207/5412087/3549217/2984393/1675648/1447665,2137684/1153149/1055700/768609/520977/348772/257136/228086/137730/121267/65482/56435,140/140/249/249/250/250/251/251,3737987/3737987/1431364/1457702/1920922/1940375/3353648/3386685,130369/130349/51687/52800/69747/70497/121708/123062
2024-07-19,https://www.youtube.com/watch?v=LLjZbOIxdwU,388000,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,107304316/49186399/54986402/35629752/24331610/16079296/11515542/9497972/6079634/5085808/2793747/2437364,2421789/1140212/1266657/793743/575167/381492/266502/235028/144664/125291/68428/58782,140/140/249/249/250/250/251/251,6280866/6280866/2359441/2428140/3490415/3528203/6097800/6169469,130437/130464/50738/52388/77261/77862/134252/135161
2024-07-19,https://www.youtube.com/watch?v=Z7tJXJ9h720,169766,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,48853920/22800570/25061433/16330059/11039712/7429980/5121654/4340129/2689714/2352722/1225502/1116023,2582634/1174054/1272858/821660/582669/385964/269898/238659/143308/127265/62307/60467,140/140/249/249/250/250/251/251,2748924/2748924/1043458/1061130/1396673/1413690/2434567/2462406,140685/140685/50504/51513/68074/69196/118804/119824
2024-07-19,https://www.youtube.com/watch?v=ROoYjWO_AB8,303799,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,65888870/42784226/41214246/26625339/25321250/24237766/14815113/15469198/13484555/9105812/11478888/8814852/4912300/4861229/4457596/2223965/2655109/2607101,3761098/2437496/3200765/1098016/1265175/1656925/599546/907893/714149/483205/643104/394537/245097/233450/204105/110946/110864/92011,140/140/249/249/250/250/251/251,4918305/4918305/1847199/1867588/2282731/2378054/4039548/4200571,130445/130446/51420/51837/66364/68719/126996/126548
2024-07-19,https://www.youtube.com/watch?v=cE_aaKuL1fY,1047566,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,126785806/135727908/97851747/29323675/79191663/52539670/20102108/45225579/26266438/12633149/27396501/16881172/6375466/10900705/8731516/3098220/8106153/5162347,1128213/1302848/930034/286666/794306/538034/198954/510821/297882/129936/309936/191642/71312/143578/103560/35392/97400/58592,140/140/249/249/250/250/251/251,16955147/16955147/6520148/6580027/8001688/8300157/13937061/14446846,131119/131195/51668/51864/64936/66026/112872/114256
2024-07-19,https://www.youtube.com/watch?v=YPNUcP7s6Ag,60560,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,17660309/8082997/10367397/5142377/5534205/2828476/2968536/1676040/1443974/1047411/666980/561581,4430334/2043275/2164891/1320805/1165717/732741/638420/387759/285155/250904/122400/115905,140/140/249/249/250/250/251/251,981205/981205/327931/330851/440563/441584/860163/860914,130686/130686/51452/51550/71022/70997/138190/138188
2024-07-19,https://www.youtube.com/watch?v=voyFYUhESDQ,357467,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,100504759/46382987/51086122/33571665/22388048/15170680/10671494/8885227/5715740/4847822/2655805/2407350,2696266/1190869/1291642/810568/578210/389093/307937/227612/154034/128857/71748/63826,140/140/249/249/250/250/251/251,5787085/5787085/2159724/2189188/2580975/2612549/4448914/4507192,130349/130364/51033/51774/62055/62826/105578/106927
2024-07-19,https://www.youtube.com/watch?v=wvyAi5YfeA4,1628033,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,25812637/47573597/37707467/11628843/29790059/24248492/9139091/20576254/16121411/7031929/15112255/12208299/5003360/6547039/7503207/2992575/4659820/4839096,234414/437899/291943/96610/264081/188233/74007/173831/114908/53520/112593/81452/36044/60617/47285/21686/41452/30806,140/140/249/249/250/250/251/251,26349597/26349597/9918597/10168357/14898230/15644809/24717278/25883362,131723/131687/51037/54500/79281/81560/130020/134545
2024-07-19,https://www.youtube.com/watch?v=ZJYFyPGdmJo,371233,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,92000206/49541149/45551632/33538406/21899180/14650959/11007834/8825081/5852817/4922529/2793458/2499478,2129741/1184326/1077246/789053/504734/356278/255610/217940/141249/122216/71437/63597,140/140/249/249/250/250/251/251,6009625/6009625/2317127/2338846/2849250/2869710/4944069/4978970,130462/130474/52796/53465/66049/66912/114016/115387
2024-07-19,https://www.youtube.com/watch?v=qg7rsm7t-DM,295799,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,72647425/49797905/33245419/29111789/16890263/16955487/9644852/12693568/5537059/5347122/2822930/2727278,2663360/2374420/1039267/1407005/572590/881435/388455/564582/235072/233522/111330/108010,140/140/249/249/250/250/251/251,4789010/4789010/1814257/1823000/2199777/2258881/3869445/3969523,130535/130535/51757/52131/64495/65596/119922/120037
2024-07-19,https://www.youtube.com/watch?v=2LqAiLGXSJ0,716833,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,169122661/88035105/86201428/60231621/41091565/25675641/20629231/15225048/10820119/8441509/5179064/4204245,2262405/1104269/1156136/752753/562074/341521/280029/207695/153515/113370/72896/57709,140/140/249/249/250/250/251/251,11602798/11602798/4494002/4528111/5573731/5614986/9669349/9740452,130823/130847/53264/53884/66225/67255/113819/115516
2024-07-19,https://www.youtube.com/watch?v=LojrRW3clfg,71305,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,25393152/11372165/13502526/7220243/7504659/4201160/4147333/2503028/1921538/1509388/896958/775710,5113643/2094297/2264677/1315985/1262299/723319/662056/409218/295408/259757/132511/122267,140/140/249/249/250/250/251/251,1156313/1156313/414504/413340/546409/548506/1070987/1073885,130322/130313/54367/54410/71608/71636/141540/141596
2024-07-19,https://www.youtube.com/watch?v=7v1ulXyKAlU,160900,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,49195319/18761165/26174973/12369177/13985117/6915756/7847880/4271847/4072175/2528578/1839289/1346631,4609128/1777759/2175565/1012900/1176677/598690/587099/325800/259104/193680/114696/94208,140/140/249/249/250/250/251/251,2605735/2605735/976495/992469/1193533/1202280/2097345/2113182,130261/130266/52013/52835/65238/65380/114196/114494
2024-07-19,https://www.youtube.com/watch?v=uwALUBlawPA,393433,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,11130261/7245829/5839583/5724341/3285194/3206948/2277707/2263527/1281444/1327715/764093/950225,1798397/606471/898545/370321/483963/201789/303781/129401/153476/73309/71760/46049,140/140/249/249/250/250/251/251,6369229/6369229/2440618/2468767/3060434/3083738/5300981/5341562,130563/130562/52275/52492/65930/66704/113752/114219
2024-07-19,https://www.youtube.com/watch?v=Se5VP6ABZLc,538033,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,17213198/13096922/10399582/10906598/6665484/5789622/4207508/4181680/2665414/2524809/1518262/1680587,1520982/540975/770494/308993/438730/152466/218690/96535/118276/57643/57729/39494,140/140/249/249/250/250/251/251,8709211/8709211/3324624/3354310/4243018/4282651/7339790/7403853,130732/130731/52512/53015/66954/67478/114663/115932
2024-07-19,https://www.youtube.com/watch?v=sIMnynmuVtE,87654,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,27697767/14108593/15200898/8511004/8045844/4754411/4403905/2907276/2181156/1740750/1020743/919760,4546981/3125049/2265393/1594986/1232337/771935/682631/450537/290142/252623/136591/122111,140/140/249/249/250/250/251/251,1420795/1420795/500506/509750/672092/675430/1290831/1295992,130416/130414/51649/51744/76689/76784/145488/145613
2024-07-19,https://www.youtube.com/watch?v=IL6ETVY6VNo,539500,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,23078566/15598845/14076737/14999492/8656980/7744633/5794410/5587956/3699493/3862880/1976602/2186947,1582899/576715/782646/333726/459612/169214/230050/117773/124363/77873/60734/45527,140/140/249/249/250/250/251/251,8732985/8732985/3365598/3392093/4238020/4271534/7342094/7399636,131402/131402/53617/54060/66993/67622/115757/116783
2024-07-19,https://www.youtube.com/watch?v=yf5eFGrOfEI,371733,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,40748291/28458758/20721177/23974661/10750609/8893718/5877918/5552095/3202495/3383744/1567487/1696073,2383505/891967/1234797/695715/611732/313924/391472/179808/186745/115643/80528/64020,140/140/249/249/250/250/251/251,6017511/6017511/2345129/2356788/2893370/2910819/5025823/5056187,130551/130495/52577/52717/68384/69095/117667/118645
2024-07-19,https://www.youtube.com/watch?v=tyWkZKMXFZ4,350099,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,5306076/6308208/6899290/2067964/3512423/4077685/1276157/2519601/2439925/968577/1897888/1688991/669249/1145638/1064361/499354/901168/857104,1422450/626214/401724/375649/199819/205980/185786/124141/115504/116170/84030/70147/63777/51330/39632/33366/59431/63506,140/140/249/249/250/250/251/251,5667670/5667670/2146483/2164068/2623037/2762144/4571446/4800241,130490/130527/51612/52147/63538/66861/111381/116325
2024-07-19,https://www.youtube.com/watch?v=aKV_z3bQFsE,629599,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,13456534/25360204/16593297/4611608/14479834/8979752/3144204/8138458/5295969/2192156/6790221/3796355/1348824/1571570/1972589/841988/1410861/1268217,1399851/1023665/515386/386964/544667/271906/237703/298458/147274/146852/186170/95812/70876/96917/49194/32604/60361/31956,140/140/249/249/250/250/251/251,10191044/10191044/3896135/3930215/4762107/4981780/8312501/8677514,130755/130716/52022/52467/65084/67887/113048/117698
2024-07-19,https://www.youtube.com/watch?v=F-w_5P3cJH0,385233,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,5387019/8486313/4249395/2130397/4977137/2812028/1522662/3253488/1946433/1100311/2472420/1525874/730522/1550844/959463/494425/992567/708837,1366127/618457/386912/366384/306210/215839/214453/189757/118823/136570/108643/78399/72495/54649/42969/32629/62439/27742,140/140/249/249/250/250/251/251,6236179/6236179/2317358/2354821/3412361/3547154/5718529/5946521,130551/130554/50228/50872/77052/80728/128568/134808
2024-07-19,https://www.youtube.com/watch?v=WSlY9552ZNo,56456,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,13364278/6724227/7535913/4337648/4107281/2381549/2272242/1516360/1183115/951326/559512/519407,4481481/1703629/2055112/1081402/1100062/632515/598022/365274/270134/233210/130808/114607,140/140/249/249/250/250/251/251,916124/916124/307934/314604/419084/422037/810027/814901,130484/130486/50672/51783/70017/70154/135552/135803
2024-07-19,https://www.youtube.com/watch?v=fdX0J-uBuRo,675633,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,30718335/59760546/54351303/10853752/32957710/29935076/6402083/14720940/19957247/4436016/11358387/12124246/2621964/6406244/6375462/1591919/2475323/3020352,1424132/1145613/1060138/390733/689010/613394/200027/430941/415770/127152/209968/250661/64813/115280/129752/34132/61181/57128,140/140/249/249/250/250/251/251,10936162/10936162/4138042/4173232/5047020/5366006/8802029/9339062,130823/130784/51329/51529/63208/67397/110164/116787
2024-07-19,https://www.youtube.com/watch?v=EsaEIiWZVic,72239,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,25978695/10902571/14425184/6748235/7397739/3925802/4006069/2376320/1920108/1435863/869200/761642,4687159/1802866/2309919/1056541/1186903/664662/609979/395147/303627/242611/138060/124243,140/140/249/249/250/250/251/251,1170583/1170583/417601/418401/544741/545755/1066739/1067815,130487/130478/58188/57879/75154/75175/145184/145260
2024-07-19,https://www.youtube.com/watch?v=OW5CKz60cSQ,58792,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,15469669/7895731/8848232/5058769/4723471/2771865/2582348/1670331/1329980/1053732/627355/568665,4437200/1730442/2195336/1156777/1181550/617354/622922/351802/281102/239244/131023/119881,140/140/249/249/250/250/251/251,953676/953676/320602/323913/431251/434085/835600/839875,130216/130221/51122/51426/71659/71764/141252/141328
2024-07-19,https://www.youtube.com/watch?v=izRYFxH-5GY,70003,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,17985210/8326575/10218368/5280969/5414737/2970532/2980287/1843020/1575652/1108888/722916/637000,3716956/1574817/2028940/934210/1080512/599181/603032/345044/282763/206724/130183/107704,140/140/249/249/250/250/251/251,1135284/1135284/388436/392358/517152/519823/1021083/1024492,133320/133320/51300/51840/70584/70678/136128/136204
2024-07-19,https://www.youtube.com/watch?v=VTeR8l8INPQ,74708,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,21024106/10209991/11754152/6484674/6219801/3677538/3445200/2256577/1749378/1400192/825712/756957,4381400/1866645/2126996/1243569/1166237/704218/627244/412762/285867/245707/130891/128912,140/140/249/249/250/250/251/251,1211139/1211139/462325/464643/600133/603015/1164197/1168521,130428/130427/56991/57033/73994/74051/143458/143533
2024-07-19,https://www.youtube.com/watch?v=brGS1-zIvwo,6048509,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,1541356609/1040226706/443804616/571732847/266837732/316191408/165502426/221335844/86991975/86149485/40475467/52297082,4346219/3237927/1727766/1902185/1158897/1008580/633669/646147/281061/272626/147039/154128,140/140/249/249/250/250/251/251,97889975/97889975/35580801/35884876/44001740/44169658/79057144/79269124,136167/136115/96443/96612/114272/113945/169356/169523
2024-07-19,https://www.youtube.com/watch?v=cYz7nv_6X5w,82882,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,30326636/14113959/16259327/8832851/8355999/4953643/4545947/2915066/2150511/1772085/969902/917842,4545050/2148618/2332348/1248520/1229214/709045/665811/416554/283554/250097/131041/129101,140/140/249/249/250/250/251/251,1343813/1343813/482998/486961/629585/632884/1227672/1232442,130460/130462/54684/54761/71239/71329/139967/140122
2024-07-19,https://www.youtube.com/watch?v=6kle8zMbTiA,68868,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,15287144/7552851/8068503/4930739/4441835/2614182/2539594/1661258/1390956/1052389/651275/587815,3416001/1439472/1808623/884355/939058/539173/503217/322659/269124/215941/133257/111351,140/140/249/249/250/250/251/251,1116768/1116768/394673/397204/514944/517099/1013233/1016275,130583/130569/53914/53974/70455/70483/138317/138372
2024-07-19,https://www.youtube.com/watch?v=QlssBtB6Y8w,59292,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,16977140/7861349/9275732/4868273/4740875/2684798/2489959/1626201/1285713/984472/590281/514001,4209030/1530754/2125409/919912/1089825/596750/611471/331121/282802/206337/133939/106376,140/140/249/249/250/250/251/251,960811/960811/326128/328780/428642/429841/840896/841934,130334/130322/51756/52621/68513/68563/134812/134892
2024-07-19,https://www.youtube.com/watch?v=VHmO6SqGWdc,30029,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,10844356/6130072/5999356/3872013/3110122/2102196/1829228/1197181/934694/711000/446200/357263,4155539/2288264/2337829/1429671/1126642/767513/668592/410572/289916/227360/130883/109569,140/140/249/249/250/250/251/251,487800/487852/185556/185828/244931/245331/481514/481917,130235/130243/58666/51298/70266/67126/134533/131089
2024-07-19,https://www.youtube.com/watch?v=owpXpZiQ-ZY,66933,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,23326327/9948300/12754377/6366165/6557138/3581204/3594064/2164067/1688480/1302414/763689/702748,4777587/1871648/2362564/1218496/1232380/713371/647773/426225/285701/274533/128498/130439,140/140/249/249/250/250/251/251,1084473/1084473/372892/376834/490283/491445/957653/958971,130287/130284/51209/51675/72167/72198/140912/140985
2024-07-19,https://www.youtube.com/watch?v=9fg72vqlsss,85919,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,26933475/12076966/13635908/7362143/7169249/4138191/3879113/2578243/2056693/1610759/952595/882441,4606378/1789773/2169958/1115959/1123872/669801/619802/396819/278044/262052/126729/132019,140/140/249/249/250/250/251/251,1392255/1392255/507556/508776/659878/661516/1282014/1283656,130585/130585/58044/58144/75352/75477/145305/145532
2024-07-19,https://www.youtube.com/watch?v=iQZEjugiIJU,30029,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,7607740/3545468/4307523/2246795/2416444/1283587/1347770/757606/753023/506727/367304/313342,2673488/1322755/1550700/777707/898922/446627/496698/275920/258383/190436/120011/91220,140/140/249/249/250/250/251/251,487826/487826/193186/193186/235554/235554/420307/420307,130820/130820/52333/52333/65056/65056/116816/116816
2024-07-19,https://www.youtube.com/watch?v=YBUWxrMaI54,1089355,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,186005739/167594291/41004858/90481192/27256790/51915139/15654737/29901169/7681685/11892341/3698517/9652259,1516912/1561321/339753/837626/229359/501637/139745/279784/78151/130048/43697/116536,140/140/249/249/250/250/251/251,17631661/17631661/6695544/6824601/10159752/10677609/16761082/17568048,131147/131148/51808/53085/79974/81836/132346/133863
2024-07-19,https://www.youtube.com/watch?v=wc8RN-hG96M,61194,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,17834395/9788295/9794337/5890923/5463368/3325385/2934796/1946873/1399280/1129005/648451/595640,4662771/2333221/2353884/1368205/1141764/710028/606675/387546/257738/217433/118942/99222,140/140/249/249/250/250/251/251,992846/992846/337777/340662/442284/445185/871993/876183,130394/130385/52945/53024/69425/69551/137739/137921
2024-07-19,https://www.youtube.com/watch?v=bh1CyZfA_-0,75141,1920x1080/426x240/640x360/1280x720/854x480/256x144,137/248/136/247/135/244/134/243/133/242/160/278,23723929/13410761/13105479/8072466/7103572/4616161/3929598/2711171/1986353/1558988/935184/795928,4486188/2078809/2196819/1328918/1127501/705275/641579/401415/271977/228043/133150/113518,140/140/249/249/250/250/251/251,1217898/1217898/428316/430346/556286/557308/1094429/1095579,130412/130407/51419/51668/67721/67724/133132/133122
