url,quality,date,chunk_list
https://www.youtube.com/watch?v=IDTh1LwsF3M,1080,20240714235207,576708/454336/375720/283537/280919/171123/524251/220625/507050/271017/272747/320034/481178/166170/786285/648626/468804/334523/169203/625915/487495/345805/97881/126316/332203/313835/131801/403001/313082/141918/225379/201037/107710/199247/80726/263219/195665/277002/113690/222995/108543/199354/75794/208328/190834/76099/210848/69904/192817/198408/62165/193193/40533/240627/70803/224467/84080
https://www.youtube.com/watch?v=2JV957UzN6Y,1080,20240714235729,658951/511881/377192/377549/400127/369902/383334/374374/364415/390784/374394/394719/382139/380864/384410/385297/386020/364400/390077/374437/390869/380482/90471/210060/101423/240737/102782/239675/108303/243482/112205/239246/103375/239283/98820/241555/103142/252653/103902/238680/116272/241601/103935/242361/105942/241901/108005/294020/128271/350935/156243/315619/187156/325297/151211/326652/225907/230107/98280/270931/140034/277354
https://www.youtube.com/watch?v=rrD_SJf0eIo,1080,20240715000256,812116/271558/246317/228749/72810/100450/828521/432725/462777/577179/472108/705642/390298/298957/206589/541183/62805/65478/683329/473142/467378/317435/284089/107431/241642/154238/128646/173036/80396/173221/102491/83378/378959/422351/254098/382054/273485/138719/199188/391033/362296/242155/441297/250769/394552/314374/346602/208138/329922/56354/169066/181099/333891/332668/449140/332907/283740/166806/481415/291738
https://www.youtube.com/watch?v=w9E04EfdDAQ,1080,20240715000817,611298/389754/195338/529168/319836/246880/238862/158178/337399/536212/436744/475841/321519/416710/558741/324261/247785/310932/300351/242465/93936/248117/103706/225480/96032/254652/71973/244432/80430/240156/58606/252072/98001/262708/246015/76637/234407/68096/195121/126246/240452/96021/241740/77598/243309/229931/112712/233995/97872/224246/77338/238783/208704/103772/102472/239880
https://www.youtube.com/watch?v=OrQI3adxguo,1080,20240715001339,503177/349445/126582/422381/278735/260067/264120/279840/289938/411804/255556/266865/261031/258310/68653/66925/404542/88704/268279/280951/411240/270642/68994/197352/48097/77020/202218/212891/58944/69171/219391/212771/61329/215361/76208/207484/80697/230875/187804/77991/218905/59734/217555/74264/225710/57199/213291/65619/221962/225527/82380/210468/65281/215822/199994/66610/59136/214711/69457
https://www.youtube.com/watch?v=02PJ_EaCCes,1080,20240715001913,808624/445329/608642/482629/428231/319447/274596/1039847/1009178/834164/338932/272802/244671/283757/104912/271420/345251/112053/468186/152223/273916/276695/184515/277848/143227/319750/79234/273901/108875/309192/105116/305096/141707/264336/149723/303972/284909/302698/168998/246352/133013/285507/186601/296427/132848/298384/337489/163974/292619/101932/241185/114807/168292/94545/111794/225189/320786/97228
https://www.youtube.com/watch?v=riHefyTb5GI,1080,20240715002505,510616/141933/274652/285540/255518/219792/270185/271451/44235/217144/200949/60014/270912/58935/432463/69002/436231/289769/265091/276759/394451/82604/326711/215885/57147/208709/260800/54656/201332/69642/201877/272609/78033/214941/219128/60927/218097/211223/83021/202435/216217/82671/212832/197061/78995/187764/84070/220878/86035/207621/52731/213714/64900/214669/208488/58121/216166/75431
https://www.youtube.com/watch?v=uBGzRHrwXkI,1080,20240715003051,686919/416419/296518/368124/334129/346946/249541/145228/379770/354248/326469/306554/307720/380697/369516/307231/309702/368604/653316/310693/74352/270317/225337/50833/171882/133791/285296/30213/161776/55490/239352/224038/109374/229325/78879/102644/266589/259814/90838/236382/145107/222185/280812/133679/216982/236931/154512/237700/37884/273960/262594/36262/211254/77751/241654/72365
https://www.youtube.com/watch?v=2d7TBuykZFA,1080,20240715003613,684855/320155/456240/319123/307807/106585/512433/317634/426627/108246/242485/167905/439849/311454/309908/312401/403620/515596/345247/314507/229069/104675/248691/260524/93633/241539/79417/217230/91681/227431/84719/251176/98063/235814/82379/254843/69760/118203/236443/241432/121572/243773/237861/90793/242689/96375/223963/73680/238455/83302/246564/96035/243342/89978/233324/239157/101759
https://www.youtube.com/watch?v=HqnnpffgmCI,1080,20240715004136,483024/249273/256410/322489/317091/227462/83565/461712/47426/475283/47601/324891/254605/279414/264644/300020/378560/112069/476914/482078/263036/85006/288212/293448/318498/155212/304027/288631/149701/312826/267506/167654/274063/65441/209756/190722/257181/246199/44326/68274/202933/46080/160305/77232/172266/117595/198576/76285/176893/42669/86154/178535/159058/31211/150449/275239/228985/147176/304916/105476
https://www.youtube.com/watch?v=ozHD0Hlu3ao,1080,20240715004658,655191/500104/129647/237197/347586/364999/364838/355144/348092/239401/102249/343852/358776/388123/358531/364868/262801/100543/364035/373979/357185/364536/355329/361523/364958/110231/264867/113570/249304/113961/241698/108483/254986/115890/247769/113356/266136/114874/249583/115099/263353/106522/244266/109848/243803/110901/260347/109141/251590/106039/245016/112963/251392/114355/266536/111965/248789/111668/267807/114462/244943/126724/233688/108986
https://www.youtube.com/watch?v=2mATfpVGdk4,1080,20240715005223,666758/458003/429075/298000/269464/267459/494137/332413/347652/364874/196594/49603/333827/257202/316497/505191/358513/329529/224313/91961/42260/237859/53217/307085/59064/285024/122416/302944/103730/214690/134539/224359/179728/354328/274307/150031/269562/314279/162789/374252/356305/108489/239558/299857/92505/279801/178884/265319/151692/275478/161834/183674/246091/313816/131057/212785/61471/179142
https://www.youtube.com/watch?v=sUJq717QFw8,1080,20240715005750,667442/305999/512364/330009/352663/400621/389690/284518/569149/337199/108890/350547/418409/350756/398940/281179/217815/455528/433608/221048/337642/659893/301246/293619/411197/240331/317541/255148/65689/188138/65450/176989/31682/194997/61972/224833/89429/201941/192376/75529/206942/93592/230208/65284/344557/334820/196512/451183/114615/277266/98121/392879/93981/227981/89698/301949/74369/513830/74417/427569/165397
https://www.youtube.com/watch?v=zgZthxvQxy0,1080,20240715010312,522788/139751/255936/70828/268404/205524/203993/69464/65008/417184/273041/270872/260701/211156/283987/208584/79664/199390/260878/271291/303638/212003/67242/281695/267196/356339/68388/76629/226354/207368/70088/80878/218039/211429/84027/221274/63544/234740/208024/76404/79344/226155/74319/219618/223929/81394/222167/75843/211945/81467/228429/209935/78407/102706/211404/214933/61134/75821/226048/231091/77930/214615/64837
https://www.youtube.com/watch?v=7rsitfaEsBQ,1080,20240715010925,545720/254386/558355/270013/245188/363409/577988/273087/259034/268667/38752/267987/119561/477263/634776/456328/654988/363692/87252/332159/365451/322941/302715/128309/362315/176478/254632/328107/104505/339302/180022/350885/163425/330470/263260/146395/144934/275941/136075/311037/271951/161005/325973/162728/335251/316757/104736/213924/82038/230498/233340/136034/352467/174711/359605/83657
https://www.youtube.com/watch?v=8IjaIf3WqtY,1080,20240715011446,751126/415054/145982/368165/393963/394895/404258/392107/378958/404546/529011/281425/530440/282490/528317/419028/405600/123150/534887/249105/522302/123952/271028/127999/263873/127782/285802/118902/263896/120679/251395/139003/263919/260122/146990/256109/127216/274147/124456/262982/156249/249582/120893/261096/140250/261562/126561/269631/258848/124925/256210/144398/248900/138407/259698/124043/260936/125021/249797/137217
https://www.youtube.com/watch?v=IST-mxC8XUM,1080,20240715012011,907635/324457/189031/649461/427216/474277/618864/767646/502002/442459/398799/398766/499997/347387/129105/198744/625802/158728/591368/285789/200299/390498/554729/166936/158277/271444/266078/107619/238962/89598/338841/127081/319044/260102/130743/286153/170582/256898/151784/264783/172418/302989/163047/61458/231700/90792/268793/201363/314016/174982/236097/108642/221235/183444/129495/227060/101853/180176/225893/177961
https://www.youtube.com/watch?v=9ZQc0VKYsHk,1080,20240715012537,620301/248797/233479/338728/339246/242617/104222/563167/419874/507116/388470/244705/95508/353660/339391/494572/341767/338321/364804/606050/235633/226150/32210/199644/109867/227590/68543/199843/109856/229629/93125/206628/65406/97615/207293/221652/92512/214313/91068/101899/245360/249031/234222/73210/224254/72620/230085/57664/98642/209867/224187/60258/225518/80149/242581/98700/239271
https://www.youtube.com/watch?v=j4fUQzC7Yh4,1080,20240715013058,777732/509731/267319/244134/255931/225349/617345/389393/148992/567532/628127/354767/281827/430584/531452/542685/401420/295562/174313/234707/171760/189603/262840/305166/101772/147701/232715/249714/121709/205967/247848/84904/270569/120102/258144/105090/278232/98528/265027/203640/54467/70942/166742/87589/184453/113250/184829/114469/210736/219993/108664/229831/220972/97745/179270/111421/204280
https://www.youtube.com/watch?v=UF8oYM-vn-0,1080,20240715013628,703043/515005/356681/378812/117168/259021/368767/118500/1005/895701/224435/362064/379653/388372/359389/372293/243825/380001/380985/385450/110914/383343/368671/353920/261161/120591/250953/120475/273418/117608/250124/121307/245287/119842/253749/130070/255028/121645/254664/122274/273420/117847/252188/114947/244811/113447/248109/129097/250336/114075/248765/108670/245989/119636/255058/118168/255748/119591/270376/119722/253541/120963/279233
https://www.youtube.com/watch?v=icUx5JNAETo,1080,20240715014150,441482/300258/203851/305632/97566/555669/105305/250125/470698/274040/521610/284304/167961/371944/273580/166710/453084/504201/295878/489832/308953/473450/456576/378074/298620/185095/215693/130737/254911/112506/246416/250122/143376/265290/261894/114001/281465/240068/150366/261919/159196/265704/328177/171642/247910/152259/218683/291771/156021/267525/260499/150642/316005/302550/156601/298816
https://www.youtube.com/watch?v=oL8nyGdDytU,1080,20240715014717,717123/537036/990/125685/386376/284759/366772/139706/906659/896750/493870/916690/868623/468075/884869/917741/487910/253706/118443/255831/115698/251625/117193/268573/116091/256810/115211/280254/119901/255025/119735/283991/119451/251737/129249/259724/120106/254966/123914/262682/120725/257239/134337/251635/116887/253505/137530/258551/118325/250935/113614/248703/117776
https://www.youtube.com/watch?v=yoi7BUFOlGg,1080,20240715015308,672108/623360/388032/376554/628048/341192/306433/358099/363420/553584/563359/389640/700601/552546/652608/759625/153467/699667/165382/342392/172236/288940/93851/333757/266296/151296/296849/106745/290969/96229/310810/109799/243040/92558/127275/235212/114091/273501/135095/259086/110483/180606/167250/268006/295481/211615/297851/225390/260416/248134/127118/242107/109463/195794/189283/278343/206034
https://www.youtube.com/watch?v=WX6ztCWKUYM,1080,20240715015831,705234/449772/300735/96879/550497/585152/361559/318427/493161/317852/238289/169444/315203/250373/235099/165320/469246/318780/324428/310994/243836/78325/224335/97011/241358/56754/123859/239699/223780/94468/257644/90669/263285/218391/108006/70778/251197/204706/98685/210858/103769/109114/248208/245104/88458/245113/264647/76607/240352/116702/225502/99152/248606/202633/89281/90717/234142
https://www.youtube.com/watch?v=HteZJ3wse6M,1080,20240715020353,1055216/533579/491480/424694/249012/33801/252618/192073/362682/415827/282939/140492/622325/634984/144843/286628/380958/304799/377546/203382/590255/563391/274809/367260/155548/283048/175055/377291/306486/115845/275556/119784/283769/225127/143594/248385/143444/203016/101504/92787/234973/233656/89756/218859/78290/166979/67000/199900/188161/48220/182981/39528/165546/166428/61056/151285/45381/187366/71654/277252
https://www.youtube.com/watch?v=tpfLdIX4tug,1080,20240715020918,621930/474861/324931/98018/452794/227924/108617/429500/501082/241734/89019/339733/493097/369493/280906/332299/317557/309968/332503/318079/303713/222037/115500/238774/116023/235050/95187/237813/221175/85331/224375/66822/247779/64104/232806/76885/85188/258254/209211/85772/74469/242046/200699/104572/229357/83237/230059/67283/69567/242449/223483/96168/217296/97436/80899/235384/63196/247033/90845/268212/226443
https://www.youtube.com/watch?v=YK3KOPrOHUk,1080,20240715021443,816059/554147/435575/393540/364824/436380/327153/227639/291004/280993/243655/390633/266971/279947/534820/831987/589410/284074/287311/350440/412070/65523/313264/72255/350153/269609/139703/242874/273855/277754/108656/177745/132398/209527/173585/276741/156704/263664/237947/52735/458981/176520/283610/94576/204958/45041/209224/172724/328884/310359/151965/332580/211483/169078/263575/159543/282574
https://www.youtube.com/watch?v=AhTpHslTMDw,1080,20240715022008,674620/481807/309357/245037/321353/358530/323182/237460/265988/110948/250389/326247/339093/303003/316457/308576/312531/241897/104836/467633/163827/518502/238433/86881/219571/85692/241672/105448/227358/207402/101551/215521/102236/81342/240456/238316/105560/251615/233576/95924/247147/81672/244473/200751/101382/232269/98909/257911/248570/67423/183099/338160/200083/454859/269291/118617/255964/235451
https://www.youtube.com/watch?v=DBU4zmr7fX4,1080,20240715022532,861893/255763/492725/484425/258676/408351/531931/561174/534074/490832/500425/369482/455611/450728/437390/405094/457213/345281/412300/72022/181270/76604/199982/94831/313667/283290/122140/411817/166202/352631/286418/125803/214799/79257/117286/270336/344413/210144/378594/191697/390664/424524/90534/306261/94919/219176/217354/110245/341435/55656/336355/120797/297552/287235/73900/136182/248984/244821/317162
https://www.youtube.com/watch?v=YhWIjl_ToQU,1080,20240715023058,754124/537234/397338/410990/382516/386184/385986/383891/375250/391250/366512/381326/126012/392645/376142/384945/377249/379592/394869/386924/396878/262837/374514/124952/277412/123661/258568/131002/257402/122695/265551/117469/252200/116066/252127/124711/249017/123263/263212/125783/254290/124249/250784/115474/259728/118404/248925/132289/258141/126005/268687/122602/256318/130824/252735/118794/270459/120722/254336/133573/247139/124040
https://www.youtube.com/watch?v=SF40y-fvVFQ,1080,20240715023620,767672/279322/422053/424750/453600/292372/39110/364002/247802/270105/322808/306026/431597/530004/540094/438311/463356/323362/280387/127198/602662/384946/208547/733044/224133/262463/110636/146811/216996/215194/103813/261371/196974/67408/294636/136636/267251/166646/223253/152189/252912/253194/94425/309957/147334/297281/113867/288168/159711/295640/275514/98600/124372/290624/161034/282531/176940/228189/174410/275222
https://www.youtube.com/watch?v=M6goFM9ZXwk,1080,20240715024142,1262877/720618/472158/544869/338632/351744/666715/374528/761232/768586/853834/664783/553987/535483/511874/506972/565731/602357/689710/692555/593411/415285/268084/439864/214762/376146/242066/381394/183196/334371/306378/371222/389864/224922/351246/272003/396097/289440/367354/236247/372842/192198/329761/199794/318274/182868/309151/174531/323696/237853/354112/175900/343061/187942/344688/192548/360225/298572/363708/366317
https://www.youtube.com/watch?v=wpjc1cH4f0M,1080,20240715024708,676822/398388/114891/365500/579766/446926/473211/359609/338456/253940/80756/333168/347066/474461/80279/218665/110066/260191/113115/507874/326903/354825/221815/111633/278072/106739/230511/230382/96151/202093/131452/248848/82018/259636/246482/113783/250807/74864/265870/253123/113392/230912/104753/278542/91825/343059/177985/348621/455860/115166/272410/97463/393696/91903/235127/90411/302525/74808/512357
https://www.youtube.com/watch?v=V_IpiyByOSk,1080,20240715025234,721498/283943/607866/417183/452128/564295/234818/418246/293341/332049/665855/329196/46891/500207/257882/202874/183719/205004/220474/191639/272500/220764/52249/86825/189467/183928/47312/174662/44599/199322/74305/221808/172048/26769/161995/20161/207755/76907/207807/49936/172034/39712/31698/189057/26915/182598/29861/25216/200504/99117/356324/146505/441197/301485/90084/130688/205670/138077/277077/334051/275100
https://www.youtube.com/watch?v=6V3kaRhlXsE,1080,20240715025757,779940/536058/392424/396551/385801/379246/384351/379402/366706/381073/373669/359756/373129/375437/385456/387149/399959/371298/388859/381422/371750/393948/123383/257348/141650/249494/121841/254593/140212/250054/120069/267469/116775/251195/138043/255067/120057/271579/123365/251383/124314/247179/117730/266761/123670/255982/122218/278751/118440/255574/131709/255902/118972/251406/123754/254550/124195/260158/143029/251415/121454
https://www.youtube.com/watch?v=z6ZCEwl603o,1080,20240715030320,675367/648474/540353/284340/332046/311185/436729/133882/634514/239914/109520/548743/380650/48701/238590/323191/535009/604748/603251/493621/323988/50269/213638/107344/315163/216886/319822/215380/75761/197855/129490/204159/86060/236974/102858/282530/192720/267432/298725/116716/193872/105196/238742/122835/210455/233914/117485/245978/198405/108522/165983/181812/334503/158089/246351/152669
https://www.youtube.com/watch?v=dJaUeEwfD9M,1080,20240715030841,683955/517714/380413/377710/369081/375878/375383/383162/401835/371062/390356/382638/393963/364910/377654/362485/382990/378713/368238/388273/375338/394709/123592/255236/121994/278236/115706/246630/122519/253761/118631/251515/120799/272414/126459/335009/181458/330729/183328/342493/159343/310635/212966/290393/100872/246128/153092/271753/225309/317796/170712/360818/143692/221255/93226
https://www.youtube.com/watch?v=SSFU05yH_dg,1080,20240715031414,579244/244475/357330/327844/166107/676322/482270/387161/521665/578082/280603/660177/442662/414399/133198/625086/107212/435780/511289/342248/147499/167099/89419/183303/67344/236464/184351/99840/128561/217066/259897/74539/345288/163748/311145/267205/196110/183978/197432/118653/209199/252567/266436/259563/266105/97151/266124/108314/292957/274609/126885/321339/223567/255040/264602/74252
https://www.youtube.com/watch?v=RY-QQPREuQA,1080,20240715031934,1041792/522960/134602/387630/557512/215310/295441/133933/487427/658827/625192/390159/147525/515897/365371/378310/137598/438676/171224/320875/218204/727060/192718/252366/158544/342154/191795/343284/55405/219990/248074/258721/408330/70325/303463/222491/65460/140359/259636/185144/260779/195324/294594/102164/292299/260216/270323/121268/344260/208676/308056/94742/232096/207353/120722/240500/148209/299261
https://www.youtube.com/watch?v=5iuInvl8sjY,1080,20240715032459,630464/440689/317936/300364/309435/330977/307988/239073/94965/247085/403893/478013/334549/345920/321781/321803/316103/337963/485216/183212/494787/242494/107411/227458/98584/240546/302840/244172/91847/246603/83345/238008/216189/102139/205612/103836/234125/61086/247337/96813/240129/97346/244616/210615/87456/98822/234342/233923/70475/239155/74597/241230/93773/210122/83373
https://www.youtube.com/watch?v=Yy3ojjB5s3k,1080,20240715033024,748931/346971/226340/381642/352278/390162/613151/417983/424672/294258/243728/93829/532277/217946/591841/93442/448795/399973/327091/421328/511581/432394/366203/172859/268392/233853/119253/301672/348031/170989/411027/184707/314452/319534/180157/354595/188156/357940/365729/375031/215061/379746/157799/319624/146086/384830/169319/384794/383122/242299/318662/177068/329312/304206/179374/217923
https://www.youtube.com/watch?v=8cqrUKMEqXs,1080,20240715033550,689764/371462/355568/455046/515335/289866/256737/671137/175952/670900/544484/627502/564926/642964/691670/279917/524357/607895/329833/598189/394631/313181/243075/155874/303209/107268/461599/331499/281806/266109/257920/263871/415519/272623/427067/311799/232190/286233/167614/183715/366220/363667/186602/303858/120942/351695/388021/86585/175269/163694/89817/39577/263918/222924/45552/100160/218966/183786
https://www.youtube.com/watch?v=j91jUdZjjx4,1080,20240715034116,617648/467086/330749/315226/319127/242294/227558/92816/413890/476348/302231/323732/298833/328411/300160/327775/376906/509834/315209/242990/110474/86957/213679/216180/112203/234987/75129/104901/224505/244216/66405/222967/91284/204542/113046/218795/80619/102098/242866/244677/67567/209726/91060/235334/104495/271405/212541/81087/101927/245855/218461/112180/244027/72650/226640/113554/229055/96563/255499
https://www.youtube.com/watch?v=uLaFJxpOoTk,1080,20240715034640,504313/416054/284009/198521/261363/285396/280250/221445/66668/296910/353858/415561/258540/288875/362466/417024/215271/74464/424588/282385/287161/62870/214345/64952/214314/79499/210886/76956/207332/195099/81140/223389/86850/217998/215783/58153/210166/56492/194416/79940/224778/72058/206544/77133/214650/68279/211329/198130/75083/191384/78217/199824/79339/210919/221038/74207/212095
https://www.youtube.com/watch?v=gA0sGLezj-Y,1080,20240716094734,712587/139590/383610/248006/342641/245692/307684/318755/94553/456483/105617/227894/331952/305773/329739/333529/504040/421466/241101/99356/335267/232560/309450/83937/248123/62780/263969/107863/239896/235192/88510/245459/64731/252473/65155/342086/177694/355131/451354/112054/276642/97725/393666/93557/227427/87082/139809/235183/355245/233000/427191/168627/231086/85093
https://www.youtube.com/watch?v=yEAr_87on5w,1080,20240716095331,697256/511654/374574/364075/383940/367849/380926/364931/113585/362363/265673/367436/120394/380298/248372/374724/250798/110162/375351/375927/350168/124698/357934/363265/365121/254191/110180/252711/113176/308778/128325/353233/158032/311649/192251/323683/151497/327610/227634/229716/98405/267404/140072/275854/231320/281797/180390/383143/123176/175907/49225
https://www.youtube.com/watch?v=6Qa-oJEc1Oc,1080,20240716095854,870868/263273/555350/453043/618010/914439/676200/436627/729946/587587/50823/447621/860758/717940/419192/359254/424833/143155/408549/111290/456474/361721/145012/366572/34000/60156/247775/249048/387997/253076/104874/335972/280549/356273/290231/209882/239788/239237/392044/257148/400221/369389/270849/449222/307295/461459/214656/87945/234100/149760/265835/198027/50700/172233/63019/188455/151387/242224/124397
https://www.youtube.com/watch?v=i-DXtdxNJdg,1080,20240716100420,617157/230196/410920/267566/136775/562431/359570/419811/392863/254039/140356/524697/386825/387848/137352/543135/290798/139525/426032/411053/473935/240341/565808/281762/133720/229105/111448/433308/202522/453215/280755/93416/256094/246848/206498/86139/249881/142330/234020/354909/233270/264623/323704/124712/107003
https://www.youtube.com/watch?v=lJk9VxRiKbQ,1080,20240716100959,1175532/694830/241217/247919/30961
https://www.youtube.com/watch?v=2OxFM-bPMis,1080,20240716101107,755056/476222/237728/312917/286341/481994/466424/99079/190728/253680/98634/311816/314114/129300/542436/525824/192651/451573/448673/219093/548767/52498/253000/219394/38998/278686/56771/287064/252316/102668/177116/80601/206162/40557/198051/134078/253365/105611/313074/71282/151079/254930/108168/305224/111618/330275/281348/209457/315972/201244/293163/182177/315116/311130/131977/359931/211486/324907/120210/338296/153289
https://www.youtube.com/watch?v=2P7qdLxExfQ,1080,20240716101635,666430/264906/988/368737/381406/369556/372499/383711/381084/368347/371378/374291/372842/393315/377121/394675/369901/254591/382339/117212/359325/361103/366080/257083/123606/254347/112412/248080/124673/247346/126471/248476/115795/306736/128771/354579/154794/310335/193217/325204/144606/322932/228473/232192/97297/264902/140232/279062/235356/282208/179524/381626/118818/178038/49727
https://www.youtube.com/watch?v=HdsKf_Ibmek,1080,20240716102222,793547/343346/275397/196422/498676/601329/366519/357454/533872/332090/295916/332097/288024/255054/74268/531861/307138/104619/452325/210120/355568/417555/403243/266995/305176/180539/335111/292701/122006/260248/125768/267163/126999/254959/249301/223068/204863/207438/144980/191403/36291/311344/152932/269405/230279/119095/325861/155590/327710/60408/268190/220167/164197/316751/74271/296399/67724/370317/165911
https://www.youtube.com/watch?v=s_QN-5HiyiE,1080,20240716102746,774256/549834/120889/386767/258814/126173/265555/401330/395015/378345/400910/380563/400448/379544/407735/390938/144651/261134/385124/373933/406725/272299/120917/533164/186457/378169/539369/164686/365223/147917/278557/73171/332526/115321/374830/187716/336633/195569/324025/133280/148392
https://www.youtube.com/watch?v=bg31g1Xxoz8,1080,20240716103310,704388/398793/296886/89472/497484/679618/734753/483588/437530/525537/330945/32823/66248/919288/444729/215111/255618/56029/331638/265481/87020/232898/580014/68550/358806/137475/435049/231477/280190/141981/294436/291820/131942/248827/92346/250684/165465/352376/291467/190990/236587/94757/168172/153990/270307/107958/276231/122703/231403/252846/88448/172137/332783/219005/82406/227734/216064/120067
https://www.youtube.com/watch?v=CoUydt1NIV8,1080,20240716103831,722709/520158/386469/377934/371847/382312/356429/364029/364451/130422/358228/366430/357838/373289/377127/348065/371096/378395/360400/413089/505312/522210/355815/173026/300273/192700/316490/102825/225834/148893/278964/192186/355153/157508/338299/188318/226563/121896
https://www.youtube.com/watch?v=HK05059rJIg,1080,20240716104400,539140/462683/303661/422241/137317/460668/363274/229994/173233/649508/109062/567014/307676/402066/599395/673611/541246/419055/525806/618142/197484/410682/221351/370194/131262/407957/278117/221711/119367/346642/185081/340976/352286/183193/405713/136392/379287/296864/147164/174624/301651/268512/82915/233309/305820/279263/116784/188906/283518/163681/279904/179770/285065/206598/336613/192716/298195/186060
https://www.youtube.com/watch?v=R5uO884_K5g,1080,20240716104930,664903/457820/366460/334199/243819/343045/332071/362653/487461/331473/74259/239951/108420/291919/333189/322689/339784/532908/106494/348634/583577/321756/232496/81765/251383/92107/248451/232399/77631/206338/121988/244661/95215/225233/77885/215704/116190/248425/114270/214822/88254/243709/224374/113893/255517/76325/239672/105220/250090/106717/258232/230519/116254/246041/249806/91759
